⸮Time,Frequency,A0
10530,95,511
10531,95,495
10532,95,487
10533,95,502
10534,95,518
10535,95,534
10536,95,548
10537,95,561
10538,95,548
10539,95,530
10540,95,514
10541,95,498
10542,95,484
10543,95,489
10544,95,506
10545,95,522
10546,95,537
10547,95,551
10548,95,552
10549,95,535
10550,95,518
10551,95,503
10552,95,488
10553,95,479
10554,95,495
10555,95,511
10556,95,527
10557,95,541
10558,95,554
10559,95,541
10560,95,524
10561,95,508
10562,95,493
10563,95,478
10564,95,484
10565,95,501
10566,95,517
10567,95,532
10568,95,547
10569,95,547
10570,95,530
10571,95,514
10572,95,498
10573,95,484
10574,95,476
10575,95,491
10576,95,508
10577,95,523
10578,95,538
10579,95,551
10580,95,538
10581,95,521
10582,95,505
10583,95,490
10584,95,475
10585,95,482
10586,95,499
10587,95,514
10588,95,530
10589,95,544
10590,95,545
10591,95,528
10592,95,511
10593,95,496
10594,95,482
10595,95,473
10596,95,489
10597,95,506
10598,95,521
10599,95,536
10600,94,547
10601,94,551
10602,94,537
10603,94,519
10604,94,504
10605,94,488
10606,94,474
10607,94,482
10608,94,499
10609,94,515
10610,94,530
10611,94,544
10612,94,545
10613,94,529
10614,94,512
10615,94,497
10616,94,482
10617,94,472
10618,94,487
10619,94,504
10620,94,520
10621,94,535
10622,94,549
10623,94,538
10624,94,521
10625,94,505
10626,94,490
10627,94,475
10628,94,476
10629,94,493
10630,94,509
10631,94,524
10632,94,539
10633,94,548
10634,94,531
10635,94,515
10636,94,499
10637,94,484
10638,94,470
10639,94,482
10640,94,499
10641,94,514
10642,94,530
10643,94,544
10644,94,542
10645,94,525
10646,94,508
10647,94,493
10648,94,478
10649,94,472
10650,94,488
10651,94,504
10652,94,520
10653,94,535
10654,94,548
10655,94,535
10656,94,518
10657,94,502
10658,94,487
10659,94,472
10660,94,477
10661,94,494
10662,94,510
10663,94,525
10664,94,540
10665,94,544
10666,94,528
10667,94,512
10668,94,496
10669,94,482
10670,94,469
10671,94,483
10672,94,500
10673,94,516
10674,94,531
10675,94,545
10676,94,539
10677,94,522
10678,94,506
10679,94,491
10680,94,476
10681,94,473
10682,94,489
10683,94,505
10684,94,521
10685,94,536
10686,94,547
10687,94,532
10688,94,515
10689,94,500
10690,94,484
10691,94,471
10692,94,479
10693,94,496
10694,94,511
10695,94,527
10696,94,541
10697,94,542
10698,94,526
10699,94,509
10700,93,490
10701,93,497
10702,93,514
10703,93,529
10704,93,521
10705,93,504
10706,93,489
10707,93,475
10708,93,460
10709,93,459
10710,93,475
10711,93,493
10712,93,509
10713,93,524
10714,93,536
10715,93,522
10716,93,505
10717,93,490
10718,93,475
10719,93,461
10720,93,467
10721,93,484
10722,93,501
10723,93,516
10724,93,531
10725,93,536
10726,93,521
10727,93,504
10728,93,489
10729,93,474
10730,93,460
10731,93,474
10732,93,490
10733,93,507
10734,93,522
10735,93,537
10736,93,535
10737,93,519
10738,93,502
10739,93,487
10740,93,473
10741,93,464
10742,93,480
10743,93,496
10744,93,512
10745,93,528
10746,93,541
10747,93,532
10748,93,516
10749,93,500
10750,93,485
10751,93,471
10752,93,468
10753,93,485
10754,93,502
10755,93,517
10756,93,532
10757,93,544
10758,93,530
10759,93,513
10760,93,497
10761,93,482
10762,93,468
10763,93,473
10764,93,490
10765,93,506
10766,93,522
10767,93,536
10768,93,542
10769,93,526
10770,93,509
10771,93,494
10772,93,479
10773,93,465
10774,93,478
10775,93,495
10776,93,511
10777,93,526
10778,93,541
10779,93,540
10780,93,523
10781,93,506
10782,93,491
10783,93,477
10784,93,467
10785,93,483
10786,93,499
10787,93,515
10788,93,530
10789,93,545
10790,93,536
10791,93,519
10792,93,503
10793,93,488
10794,93,473
10795,93,471
10796,93,487
10797,93,504
10798,93,520
10799,93,534
10800,92,543
10801,92,550
10802,92,564
10803,92,577
10804,92,590
10805,92,596
10806,92,578
10807,92,560
10808,92,543
10809,92,527
10810,92,511
10811,92,521
10812,92,536
10813,92,551
10814,92,565
10815,92,578
10816,92,578
10817,92,560
10818,92,543
10819,92,526
10820,92,510
10821,92,499
10822,92,513
10823,92,529
10824,92,543
10825,92,558
10826,92,572
10827,92,564
10828,92,546
10829,92,529
10830,92,513
10831,92,498
10832,92,493
10833,92,509
10834,92,525
10835,92,540
10836,92,554
10837,92,566
10838,92,552
10839,92,535
10840,92,519
10841,92,503
10842,92,488
10843,92,491
10844,92,508
10845,92,523
10846,92,538
10847,92,552
10848,92,560
10849,92,543
10850,92,526
10851,92,510
10852,92,495
10853,92,480
10854,92,491
10855,92,507
10856,92,523
10857,92,538
10858,92,552
10859,92,553
10860,92,536
10861,92,519
10862,92,503
10863,92,488
10864,92,477
10865,92,492
10866,92,509
10867,92,524
10868,92,539
10869,92,553
10870,92,545
10871,92,529
10872,92,512
10873,92,497
10874,92,482
10875,92,477
10876,92,494
10877,92,510
10878,92,526
10879,92,540
10880,92,553
10881,92,539
10882,92,523
10883,92,506
10884,92,491
10885,92,477
10886,92,479
10887,92,497
10888,92,513
10889,92,527
10890,92,542
10891,92,550
10892,92,534
10893,92,517
10894,92,501
10895,92,486
10896,92,472
10897,92,482
10898,92,499
10899,92,515
10900,91,529
10901,91,536
10902,91,524
10903,91,508
10904,91,492
10905,91,478
10906,91,464
10907,91,463
10908,91,481
10909,91,497
10910,91,513
10911,91,528
10912,91,540
10913,91,526
10914,91,509
10915,91,494
10916,91,479
10917,91,464
10918,91,468
10919,91,485
10920,91,502
10921,91,517
10922,91,532
10923,91,542
10924,91,526
10925,91,509
10926,91,494
10927,91,479
10928,91,465
10929,91,472
10930,91,489
10931,91,505
10932,91,520
10933,91,535
10934,91,542
10935,91,526
10936,91,509
10937,91,494
10938,91,479
10939,91,465
10940,91,475
10941,91,492
10942,91,508
10943,91,523
10944,91,539
10945,91,541
10946,91,525
10947,91,508
10948,91,493
10949,91,478
10950,91,464
10951,91,478
10952,91,495
10953,91,511
10954,91,526
10955,91,541
10956,91,540
10957,91,523
10958,91,507
10959,91,492
10960,91,477
10961,91,466
10962,91,481
10963,91,497
10964,91,513
10965,91,528
10966,91,543
10967,91,539
10968,91,522
10969,91,506
10970,91,490
10971,91,476
10972,91,467
10973,91,483
10974,91,500
10975,91,516
10976,91,531
10977,91,545
10978,91,537
10979,91,520
10980,91,504
10981,91,489
10982,91,474
10983,91,469
10984,91,485
10985,91,502
10986,91,518
10987,91,533
10988,91,547
10989,91,536
10990,91,518
10991,91,502
10992,91,488
10993,91,473
10994,91,471
10995,91,488
10996,91,504
10997,91,520
10998,91,535
10999,91,547
11000,90,529
11001,90,535
11002,90,547
11003,90,533
11004,90,516
11005,90,501
11006,90,486
11007,90,472
11008,90,473
11009,90,490
11010,90,506
11011,90,522
11012,90,537
11013,90,548
11014,90,534
11015,90,517
11016,90,501
11017,90,486
11018,90,472
11019,90,473
11020,90,490
11021,90,506
11022,90,521
11023,90,536
11024,90,548
11025,90,534
11026,90,517
11027,90,501
11028,90,486
11029,90,472
11030,90,473
11031,90,490
11032,90,506
11033,90,521
11034,90,536
11035,90,548
11036,90,534
11037,90,517
11038,90,501
11039,90,486
11040,90,472
11041,90,473
11042,90,490
11043,90,506
11044,90,521
11045,90,536
11046,90,548
11047,90,534
11048,90,517
11049,90,501
11050,90,487
11051,90,472
11052,90,473
11053,90,490
11054,90,506
11055,90,521
11056,90,536
11057,90,548
11058,90,534
11059,90,518
11060,90,501
11061,90,487
11062,90,472
11063,90,473
11064,90,489
11065,90,506
11066,90,521
11067,90,536
11068,90,548
11069,90,535
11070,90,518
11071,90,502
11072,90,487
11073,90,472
11074,90,472
11075,90,489
11076,90,505
11077,90,521
11078,90,535
11079,90,548
11080,90,535
11081,90,518
11082,90,502
11083,90,487
11084,90,472
11085,90,472
11086,90,489
11087,90,505
11088,90,520
11089,90,536
11090,90,548
11091,90,535
11092,90,518
11093,90,502
11094,90,487
11095,90,473
11096,90,472
11097,90,489
11098,90,506
11099,90,520
11100,89,535
11101,89,542
11102,89,555
11103,89,569
11104,89,582
11105,89,595
11106,89,581
11107,89,563
11108,89,546
11109,89,529
11110,89,513
11111,89,507
11112,89,523
11113,89,538
11114,89,552
11115,89,566
11116,89,579
11117,89,570
11118,89,553
11119,89,536
11120,89,519
11121,89,504
11122,89,494
11123,89,510
11124,89,526
11125,89,541
11126,89,555
11127,89,569
11128,89,564
11129,89,547
11130,89,530
11131,89,514
11132,89,498
11133,89,485
11134,89,500
11135,89,516
11136,89,532
11137,89,546
11138,89,560
11139,89,560
11140,89,543
11141,89,526
11142,89,510
11143,89,495
11144,89,480
11145,89,493
11146,89,509
11147,89,525
11148,89,539
11149,89,553
11150,89,558
11151,89,541
11152,89,524
11153,89,508
11154,89,493
11155,89,479
11156,89,487
11157,89,503
11158,89,519
11159,89,534
11160,89,548
11161,89,556
11162,89,540
11163,89,524
11164,89,507
11165,89,493
11166,89,478
11167,89,482
11168,89,498
11169,89,514
11170,89,530
11171,89,544
11172,89,555
11173,89,540
11174,89,523
11175,89,507
11176,89,492
11177,89,478
11178,89,477
11179,89,494
11180,89,511
11181,89,525
11182,89,541
11183,89,553
11184,89,541
11185,89,524
11186,89,507
11187,89,492
11188,89,478
11189,89,474
11190,89,491
11191,89,507
11192,89,522
11193,89,537
11194,89,551
11195,89,542
11196,89,525
11197,89,509
11198,89,493
11199,89,479
11200,88,470
11201,88,479
11202,88,496
11203,88,512
11204,88,527
11205,88,526
11206,88,510
11207,88,494
11208,88,479
11209,88,465
11210,88,451
11211,88,464
11212,88,482
11213,88,499
11214,88,514
11215,88,529
11216,88,535
11217,88,519
11218,88,503
11219,88,488
11220,88,473
11221,88,459
11222,88,464
11223,88,481
11224,88,498
11225,88,513
11226,88,529
11227,88,541
11228,88,527
11229,88,510
11230,88,495
11231,88,480
11232,88,465
11233,88,463
11234,88,480
11235,88,497
11236,88,512
11237,88,527
11238,88,542
11239,88,534
11240,88,517
11241,88,501
11242,88,486
11243,88,471
11244,88,461
11245,88,477
11246,88,494
11247,88,510
11248,88,525
11249,88,539
11250,88,540
11251,88,523
11252,88,506
11253,88,491
11254,88,476
11255,88,463
11256,88,474
11257,88,491
11258,88,507
11259,88,522
11260,88,537
11261,88,544
11262,88,528
11263,88,512
11264,88,496
11265,88,482
11266,88,467
11267,88,470
11268,88,488
11269,88,504
11270,88,519
11271,88,534
11272,88,547
11273,88,534
11274,88,517
11275,88,501
11276,88,486
11277,88,471
11278,88,467
11279,88,484
11280,88,500
11281,88,516
11282,88,531
11283,88,545
11284,88,539
11285,88,522
11286,88,506
11287,88,490
11288,88,476
11289,88,464
11290,88,480
11291,88,497
11292,88,512
11293,88,528
11294,88,542
11295,88,543
11296,88,527
11297,88,510
11298,88,495
11299,88,480
11300,87,462
11301,87,459
11302,87,446
11303,87,433
11304,87,420
11305,87,408
11306,87,396
11307,87,405
11308,87,425
11309,87,443
11310,87,460
11311,87,477
11312,87,491
11313,87,478
11314,87,463
11315,87,448
11316,87,435
11317,87,422
11318,87,419
11319,87,437
11320,87,455
11321,87,472
11322,87,489
11323,87,504
11324,87,501
11325,87,485
11326,87,469
11327,87,455
11328,87,442
11329,87,429
11330,87,444
11331,87,462
11332,87,479
11333,87,495
11334,87,510
11335,87,518
11336,87,502
11337,87,487
11338,87,472
11339,87,458
11340,87,444
11341,87,447
11342,87,464
11343,87,481
11344,87,497
11345,87,513
11346,87,528
11347,87,517
11348,87,501
11349,87,485
11350,87,471
11351,87,457
11352,87,448
11353,87,464
11354,87,481
11355,87,497
11356,87,513
11357,87,528
11358,87,529
11359,87,513
11360,87,496
11361,87,482
11362,87,467
11363,87,453
11364,87,462
11365,87,480
11366,87,496
11367,87,512
11368,87,527
11369,87,538
11370,87,523
11371,87,507
11372,87,491
11373,87,477
11374,87,463
11375,87,459
11376,87,477
11377,87,493
11378,87,509
11379,87,524
11380,87,538
11381,87,533
11382,87,516
11383,87,500
11384,87,485
11385,87,470
11386,87,457
11387,87,472
11388,87,489
11389,87,505
11390,87,520
11391,87,535
11392,87,541
11393,87,525
11394,87,509
11395,87,493
11396,87,478
11397,87,464
11398,87,467
11399,87,484
11400,86,500
11401,86,508
11402,86,524
11403,86,538
11404,86,552
11405,86,566
11406,86,562
11407,86,544
11408,86,528
11409,86,511
11410,86,496
11411,86,481
11412,86,491
11413,86,508
11414,86,523
11415,86,538
11416,86,553
11417,86,563
11418,86,548
11419,86,531
11420,86,514
11421,86,499
11422,86,484
11423,86,478
11424,86,495
11425,86,511
11426,86,526
11427,86,541
11428,86,555
11429,86,553
11430,86,536
11431,86,519
11432,86,503
11433,86,489
11434,86,474
11435,86,483
11436,86,500
11437,86,516
11438,86,531
11439,86,545
11440,86,556
11441,86,543
11442,86,525
11443,86,509
11444,86,494
11445,86,479
11446,86,472
11447,86,488
11448,86,505
11449,86,521
11450,86,536
11451,86,550
11452,86,549
11453,86,532
11454,86,516
11455,86,500
11456,86,485
11457,86,470
11458,86,479
11459,86,495
11460,86,512
11461,86,526
11462,86,541
11463,86,554
11464,86,540
11465,86,523
11466,86,506
11467,86,491
11468,86,477
11469,86,469
11470,86,485
11471,86,502
11472,86,518
11473,86,533
11474,86,547
11475,86,547
11476,86,531
11477,86,514
11478,86,499
11479,86,483
11480,86,469
11481,86,476
11482,86,493
11483,86,509
11484,86,524
11485,86,539
11486,86,552
11487,86,539
11488,86,522
11489,86,506
11490,86,491
11491,86,476
11492,86,467
11493,86,483
11494,86,500
11495,86,516
11496,86,531
11497,86,545
11498,86,547
11499,86,530
11500,85,509
11501,85,517
11502,85,532
11503,85,527
11504,85,510
11505,85,495
11506,85,480
11507,85,466
11508,85,452
11509,85,464
11510,85,482
11511,85,498
11512,85,514
11513,85,529
11514,85,540
11515,85,526
11516,85,510
11517,85,494
11518,85,480
11519,85,465
11520,85,458
11521,85,475
11522,85,491
11523,85,507
11524,85,522
11525,85,537
11526,85,540
11527,85,523
11528,85,507
11529,85,491
11530,85,477
11531,85,463
11532,85,465
11533,85,483
11534,85,499
11535,85,514
11536,85,529
11537,85,544
11538,85,536
11539,85,519
11540,85,503
11541,85,488
11542,85,474
11543,85,460
11544,85,473
11545,85,490
11546,85,506
11547,85,522
11548,85,536
11549,85,547
11550,85,531
11551,85,514
11552,85,499
11553,85,484
11554,85,470
11555,85,464
11556,85,481
11557,85,497
11558,85,513
11559,85,528
11560,85,542
11561,85,543
11562,85,527
11563,85,510
11564,85,494
11565,85,480
11566,85,466
11567,85,469
11568,85,487
11569,85,503
11570,85,519
11571,85,534
11572,85,548
11573,85,538
11574,85,522
11575,85,505
11576,85,490
11577,85,476
11578,85,462
11579,85,476
11580,85,494
11581,85,510
11582,85,525
11583,85,539
11584,85,548
11585,85,532
11586,85,516
11587,85,501
11588,85,485
11589,85,471
11590,85,466
11591,85,483
11592,85,499
11593,85,515
11594,85,530
11595,85,545
11596,85,544
11597,85,527
11598,85,511
11599,85,495
11600,84,477
11601,84,485
11602,84,478
11603,84,464
11604,84,450
11605,84,436
11606,84,423
11607,84,411
11608,84,424
11609,84,443
11610,84,461
11611,84,478
11612,84,494
11613,84,508
11614,84,497
11615,84,482
11616,84,467
11617,84,453
11618,84,439
11619,84,427
11620,84,442
11621,84,460
11622,84,476
11623,84,493
11624,84,509
11625,84,521
11626,84,509
11627,84,492
11628,84,478
11629,84,463
11630,84,449
11631,84,438
11632,84,454
11633,84,471
11634,84,488
11635,84,504
11636,84,519
11637,84,530
11638,84,516
11639,84,499
11640,84,484
11641,84,469
11642,84,456
11643,84,446
11644,84,463
11645,84,480
11646,84,496
11647,84,512
11648,84,527
11649,84,535
11650,84,519
11651,84,503
11652,84,488
11653,84,473
11654,84,459
11655,84,452
11656,84,469
11657,84,487
11658,84,503
11659,84,517
11660,84,533
11661,84,539
11662,84,522
11663,84,506
11664,84,491
11665,84,476
11666,84,462
11667,84,457
11668,84,474
11669,84,492
11670,84,507
11671,84,522
11672,84,537
11673,84,541
11674,84,523
11675,84,507
11676,84,492
11677,84,477
11678,84,463
11679,84,461
11680,84,479
11681,84,495
11682,84,511
11683,84,526
11684,84,540
11685,84,541
11686,84,524
11687,84,508
11688,84,492
11689,84,478
11690,84,463
11691,84,465
11692,84,482
11693,84,499
11694,84,514
11695,84,529
11696,84,544
11697,84,541
11698,84,524
11699,84,507
11700,83,488
11701,83,487
11702,83,474
11703,83,460
11704,83,447
11705,83,433
11706,83,420
11707,83,416
11708,83,434
11709,83,453
11710,83,469
11711,83,486
11712,83,501
11713,83,510
11714,83,494
11715,83,479
11716,83,464
11717,83,450
11718,83,437
11719,83,431
11720,83,448
11721,83,466
11722,83,482
11723,83,499
11724,83,514
11725,83,522
11726,83,506
11727,83,490
11728,83,476
11729,83,462
11730,83,448
11731,83,440
11732,83,457
11733,83,475
11734,83,491
11735,83,507
11736,83,522
11737,83,531
11738,83,516
11739,83,499
